code,상품명,기존이미지경로,새이미지경로,대표이미지여부,상세이미지순서,컷구분,생성방식,검수상태,승인여부,검수결과,수정필요사항,실물대조필요,우선검수순번,대표컷적합여부,A라인검수,슬림핏검수,비고
ANC-4060,레이스숄더 플레어 원피스,,assets/products/ank/generated/ANC-4060/ANC-4060-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,60,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4060,레이스숄더 플레어 원피스,,assets/products/ank/generated/ANC-4060/ANC-4060-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,60,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4060,레이스숄더 플레어 원피스,,assets/products/ank/generated/ANC-4060/ANC-4060-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,60,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4060,레이스숄더 플레어 원피스,,assets/products/ank/generated/ANC-4060/ANC-4060-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,60,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4060,레이스숄더 플레어 원피스,,assets/products/ank/generated/ANC-4060/ANC-4060-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,60,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4060,레이스숄더 플레어 원피스,,assets/ANC-4060_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,60,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4061,스트라이프 셔링 원피스,assets/ANC-4061_01.jpg,assets/products/ank/generated/ANC-4061/ANC-4061-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,61,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4061,스트라이프 셔링 원피스,,assets/products/ank/generated/ANC-4061/ANC-4061-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,61,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4061,스트라이프 셔링 원피스,,assets/products/ank/generated/ANC-4061/ANC-4061-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,61,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4061,스트라이프 셔링 원피스,,assets/products/ank/generated/ANC-4061/ANC-4061-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,61,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4061,스트라이프 셔링 원피스,,assets/products/ank/generated/ANC-4061/ANC-4061-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,61,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4061,스트라이프 셔링 원피스,,assets/products/ank/generated/ANC-4061/ANC-4061-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,61,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4061,스트라이프 셔링 원피스,,assets/products/ank/generated/ANC-4061/ANC-4061-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,61,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4061,스트라이프 셔링 원피스,,assets/products/ank/generated/ANC-4061/ANC-4061-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,61,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4061,스트라이프 셔링 원피스,,assets/ANC-4061_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,61,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4062,레이스브이넥 플레어 원피스,assets/ANC-4062_01.jpg,assets/products/ank/generated/ANC-4062/ANC-4062-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,62,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4062,레이스브이넥 플레어 원피스,,assets/products/ank/generated/ANC-4062/ANC-4062-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,62,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4062,레이스브이넥 플레어 원피스,,assets/products/ank/generated/ANC-4062/ANC-4062-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,62,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4062,레이스브이넥 플레어 원피스,,assets/products/ank/generated/ANC-4062/ANC-4062-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,62,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4062,레이스브이넥 플레어 원피스,,assets/products/ank/generated/ANC-4062/ANC-4062-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,62,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4062,레이스브이넥 플레어 원피스,,assets/products/ank/generated/ANC-4062/ANC-4062-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,62,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4062,레이스브이넥 플레어 원피스,,assets/products/ank/generated/ANC-4062/ANC-4062-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,62,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4062,레이스브이넥 플레어 원피스,,assets/products/ank/generated/ANC-4062/ANC-4062-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,62,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4062,레이스브이넥 플레어 원피스,,assets/ANC-4062_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,62,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4063,셔링카라 원피스,assets/ANC-4063_01.jpg,assets/products/ank/generated/ANC-4063/ANC-4063-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,63,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4063,셔링카라 원피스,,assets/products/ank/generated/ANC-4063/ANC-4063-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,63,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4063,셔링카라 원피스,,assets/products/ank/generated/ANC-4063/ANC-4063-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,63,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4063,셔링카라 원피스,,assets/products/ank/generated/ANC-4063/ANC-4063-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,63,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4063,셔링카라 원피스,,assets/products/ank/generated/ANC-4063/ANC-4063-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,63,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4063,셔링카라 원피스,,assets/products/ank/generated/ANC-4063/ANC-4063-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,63,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4063,셔링카라 원피스,,assets/products/ank/generated/ANC-4063/ANC-4063-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,63,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4063,셔링카라 원피스,,assets/products/ank/generated/ANC-4063/ANC-4063-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,63,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4063,셔링카라 원피스,,assets/ANC-4063_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,63,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4064,하트버튼 플레어 원피스,assets/ANC-4064_01.jpg,assets/products/ank/generated/ANC-4064/ANC-4064-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,64,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4064,하트버튼 플레어 원피스,,assets/products/ank/generated/ANC-4064/ANC-4064-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,64,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4064,하트버튼 플레어 원피스,,assets/products/ank/generated/ANC-4064/ANC-4064-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,64,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4064,하트버튼 플레어 원피스,,assets/products/ank/generated/ANC-4064/ANC-4064-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,64,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4064,하트버튼 플레어 원피스,,assets/products/ank/generated/ANC-4064/ANC-4064-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,64,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4064,하트버튼 플레어 원피스,,assets/products/ank/generated/ANC-4064/ANC-4064-detail-hem.jpg,아니오,6,밑단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,64,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4064,하트버튼 플레어 원피스,,assets/products/ank/generated/ANC-4064/ANC-4064-detail-fabric.jpg,아니오,7,원단 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,64,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4064,하트버튼 플레어 원피스,,assets/products/ank/generated/ANC-4064/ANC-4064-product.jpg,아니오,8,제품컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,64,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4064,하트버튼 플레어 원피스,,assets/ANC-4064_01.jpg,아니오,9,원본 보존컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,64,검수필요,기존 검수값 유지,기존 검수값 유지,원본 보존
ANC-4065,레이스백 러플 원피스,assets/ANC-4065_01.jpg,assets/products/ank/generated/ANC-4065/ANC-4065-main.jpg,예,1,대표 쇼룸컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,65,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4065,레이스백 러플 원피스,,assets/products/ank/generated/ANC-4065/ANC-4065-full.jpg,아니오,2,전신컷,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,65,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4065,레이스백 러플 원피스,,assets/products/ank/generated/ANC-4065/ANC-4065-detail-board.jpg,아니오,3,상세 디테일 보드,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,후면/측면은 원본 정보 부족으로 디테일 보드 대체. 사용자 품질 검수 필요,예,65,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4065,레이스백 러플 원피스,,assets/products/ank/generated/ANC-4065/ANC-4065-detail-neckline.jpg,아니오,4,넥라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,65,검수필요,기존 검수값 유지,기존 검수값 유지,
ANC-4065,레이스백 러플 원피스,,assets/products/ank/generated/ANC-4065/ANC-4065-detail-waist.jpg,아니오,5,허리/라인 확대,original-based detail crop set,검수필요,수정,상세페이지 이미지 생성/교체 완료,,예,65,검수필요,기존 검수값 유지,기존 검수값 유지,
